ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,42796,2008/06/18,地域の力／食・農・まちづくり,ﾁｲｷﾉﾁｶﾗ/ｼｮｸﾉｳﾏﾁﾂﾞｸﾘ,,,岩波新書　１１１５,,大江　正章,ｵｵｴﾀﾀﾞｱｷ,,601.1,ｵﾀ,,岩波書店,2008,202,18,735,,格差と疲弊が広がるなかで、市民と自治体行政がともに知恵を出し合い、魅力を発信している地域がある。好循環はいかにして創り出されたのか。地域資源の活用、有機農業、林業、商店街の活性化、学校給食・食育、都市農業、公共交通…暮らしと仕事を見直し、本当の豊かさをめざす人びとの声に、未来を切り拓くヒントを探る。 第１章　開かれた地域自給のネットワーク―島根県雲南市木次町ほか第２章　商店街は誰のものか―兵庫県相生市・三重県四日市市・東京都足立区第３章　これがほんまの福祉です―徳島県上勝町第４,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42797,2008/06/18,シェイクスピアのたくらみ,ｼｪｲｸｽﾋﾟｱﾉﾀｸﾗﾐ,,,岩波新書　１１１６,,喜志　哲雄,ｷｼﾃﾂｵ,,932,ｷﾃ,,岩波書店,2008,208,18,735,,　シェイクスピアは、観客の反応を計算し尽くして、その作品を書いた。では観客がどのように劇に向き合うことを、彼はたくらんだのだろうか。『ロミオとジュリエット』から『あらし』に至る戯曲群を、その作劇手法に焦点を当てて丹念に吟味し、ロマン主義以来の見方を一変させる、ラディカルなシェイクスピアの発見へと読者をいざなう。 序章　観客を操作するシェイクスピア第１章　結末が分っている劇はどこが面白いか第２章　喜劇の観客は何を笑うか第３章　悲劇の主人公はなぜすぐに登場しないか第４章　不快な,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42798,2008/06/18,西洋陶磁入門【カラー版】,ｾｲﾖｳﾄｳｼﾞﾆｭｳﾓﾝ｢ｶﾗｰﾊﾝ｣,,,岩波新書　１１１７,,大平　雅巳,ｵｵﾋﾗﾏｻﾐ,,751.3,ｵﾏ,,岩波書店,2008,196,18,1050,,　器ひとつにドラマあり。ヨーロッパの代表的なやきものの魅力を、背景となる歴史や生活文化とともに楽しむ。古代ギリシア饗宴の器、煌めくスペインのラスター彩陶器、イタリア・ルネサンスのマヨリカ陶器、オランダやフランスの色鮮やかな花器や食器、マイセンやセーヴルの華麗な磁器、新時代を画したウェッジウッドなどをめぐる物語。 第１部　古代・中世（神々の器―古代ギリシアの陶器；夫婦円満―古代エトルリアの陶棺；騎士たちのジャグ―イギリスの中世陶器；イスラムの煌き―スペインのイスパノ・モスレク陶器）第２部,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42799,2008/06/18,創氏改名／日本の朝鮮支配の中で,ｿｳｼｶｲﾒｲ/ﾆﾎﾝﾉﾁｮｳｾﾝｼﾊｲﾉﾅｶﾃﾞ,,,岩波新書　１１１８,,水野　直樹,ﾐｽﾞﾉﾅｵｷ,,221.06,ﾐﾅ,,岩波書店,2008,246,18,819,,一九四〇（昭和一五）年に朝鮮で実施された創氏改名は、単に朝鮮人の名前を日本人風に変えさせたものとして理解されることが多いが、実は複雑で多様な政策であり、同化と差異化という日本の植民地支配の特徴をよく表わすものでもあった。そのねらいは何だったのか。実施過程を検証するとともに、朝鮮社会に何をもたらしたかを考える。 序章　何が問題となっているか第１章　創氏改名まで第２章　創氏実施と強制の実態第３章　批判・抵抗と取締り第４章　創氏改名における差異化第５章　創氏改名の諸相第６,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42800,2008/06/18,中国残留邦人／置き去られた六十余年,ﾁｭｳｺﾞｸｻﾞﾝﾘｭｳﾎｳｼﾞﾝ/ｵｷｻﾗﾚﾀﾛｸｼﾞｭｳﾖﾈﾝ,,,岩波新書　１１１９,,井出　孫六,ｲﾃﾞﾏｺﾞﾛｸ,,369.37,ｲﾏ,,岩波書店,2008,242,18,777,,　“国策”で送り出され、敗戦により中国に置き去りにされた人々。そんな「中国残留婦人・残留孤児」たちが、なぜようやく帰国できた祖国を相手に裁判を起こしたのか。残された課題は何か。果たして個人にとって国家とは何なのか。『終わりなき旅』から二十余年、「国家の怠慢」の全貌とそれに翻弄され続けてきた人々の姿を描き出す。 第１章　「満蒙開拓」と関東軍第２章　置き去られた人たち第３章　戦後引揚げの遅延第４章　帰国への遠い道程第５章　幻滅の天国に帰って第６章　国家賠償請求に向け,引揚問題 ∥ヒキアゲモンダイ      →: 引揚者 ∥ヒキアゲシャ      →: 中国残留孤児 ∥チュウゴクザンリュウコジ  日本人(満州在留) ∥ニホンジン(マンシュウザイリュウ)  中国残留孤児 ∥チュウゴクザンリュウコジ      →: 孤児 ∥コジ      →: 引揚問題 ∥ヒキアゲモンダイ      →: 日本人(中国在留) ∥ニホンジン(チュウゴクザイリュウ),図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42801,2008/06/18,ブータンに魅せられて,ﾌﾞｰﾀﾝﾆﾐｾﾗﾚﾃ,,,岩波新書　１１２０,,今枝　由郎,ｲﾏｴﾀﾞﾖｼﾛｳ,,302.25,ｲﾖ,,岩波書店,2008,195,18,777,,　「国民総幸福」を提唱する国として、たしかな存在感を放つブータン。チベット仏教研究者として長くこの国と関わってきた著者が、篤い信仰に生きる人びとの暮らし、独自の近代化を率いた第四代国王の施政など、深く心に刻まれたエピソードをつづる。社会を貫く精神文化のありようを通して、あらためて「豊かさ」について考える。 １章　遥かなるブータン―雲上の国をめざして（ブータンとの出会い；インド国境を越える）２章　仏教が息づく社会―ブータンでの暮らし（首都ティンプに住む；新しい国立図書館を建てる；「拝む」,ブータン -- 社会 ∥ブータン -- シャカイ,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,1,False,True,False,,
,42802,2008/06/18,歌仙の愉しみ,ｶｾﾝﾉﾀﾉｼﾐ,,,岩波新書　１１２１,,大岡　信／岡野　弘彦／丸谷　才一,ｵｵｵｶﾏｺﾄ/ｵｶﾉﾋﾛﾋｺ/ﾏﾙﾔｻｲｲﾁ,,911.38,ｵﾏ,,岩波書店,2008,233,18,819,,　当代随一の詩人、歌人、小説家が揃って、一巻三十六句の調べを織りなす。古きよき歌ことばから現代語まで、とっさの受けは縦横無尽。滑稽とみやびの丁々発止が、古来うけつがれてきた歌のかたちを生き生きと現代によみがえらせる。独吟ではない「座の文学」の愉しさを存分に教えてくれる、恰好の俳諧入門。 鞍馬天狗の巻夜釣の巻ＹＳ機の巻ぽつねんとの巻大注連の巻焔星の巻海月の巻まつしぐらの巻  当代随一の作家、詩人、歌人が揃って、三十六句の調べを織りなす。古きよき歌ことばから,連句 ∥レンク      →: 俳諧 ∥ハイカイ      →: 連歌 ∥レンガ,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42803,2008/06/18,不可能性の時代,ﾌｶﾉｳｾｲﾉｼﾞﾀﾞｲ,,,岩波新書　１１２２,,大澤　真幸,ｵｵｻﾜﾏｻﾁ,,304,ｵﾏ,,岩波書店,2008,296,18,819,,　「現実から逃避」するのではなく、むしろ「現実へと逃避」する者たち―。彼らはいったい何を求めているのか。戦後の「理想の時代」から、七〇年代以降の「虚構の時代」を経て、九五年を境に迎えた特異な時代を、戦後精神史の中に位置づけ、現代社会における普遍的な連帯の可能性を理論的に探る。大澤社会学・最新の地平。 序　「現実」への逃避１　理想の時代２　虚構の時代３　オタクという謎４　リスク社会再論５　不可能性の時代６　政治的思想空間の現在結　拡がり行く民主主義  「現,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,1,False,True,False,,
,42804,2008/06/18,金融権力／グローバル経済とリスク・ビジネス,ﾌｶﾉｳｾｲﾉｼﾞﾀﾞｲｷﾝﾕｳｹﾝﾘｮｸ/ｸﾞﾛｰﾊﾞﾙｹｲｻﾞｲﾄﾘｽｸﾋﾞｼﾞﾈｽ,,,岩波新書　１１２３,,本山　美彦,ﾓﾄﾔﾏﾖｼﾋｺ,,338.9,ﾓﾖ,,岩波書店,2008,242,18,819,,　世界経済をゆるがしたサブプライムローン問題は、「カネこそが商品」となった現在の投機的金融システムの危機と限界を明らかにした。ブレトンウッズ体制の崩壊にさかのぼり、金融が本来の役割を離れて「リスク転売ビジネス」の性格を深めていった過程を具体的にたどる。金融に秩序を取り戻すために何をすべきかを真摯に問う。 第１章　サブプライムローン問題が示したもの―金融システムの危機第２章　金融の変質―「金融技術」の仕組み第３章　リスク・テイキングの理論―シカゴ学派の論客たち第４章　新金融時代の,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42805,2008/06/18,イラクは食べる／革命と日常の風景,ｲﾗｸﾊﾀﾍﾞﾙ/ｶｸﾒｲﾄﾆﾁｼﾞｮｳﾉﾌｳｹｲ,,,岩波新書　１１２５,,酒井　啓子,ｻｶｲｹｲｺ,,302.28,ｻｹ,,岩波書店,2008,242,18,819,,　米英軍によって「解放」されたイラクでは、イスラーム勢力が力を伸ばし、政治権力を握る一方で、イラク人どうしが暴力で対立する状況が生まれた。だが、どんなに苛酷な環境にあっても、人びとは食べ続ける。アラブのシーア派やスンナ派社会、クルド民族、そして駐留外国軍の現在を、祖国の記憶と結びついた料理や食卓の風景とともに描く。 序章　チグリスの川魚―戦火を逃れるイラク人たち第１章　祝祭の振舞い料理―シーア派社会の政治力学第２章　ファッルージャの串焼肉―追い詰められたスンナ派社会第３章　天国,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,1,False,True,False,,
,42806,2008/06/18,北京／都市の記憶,ﾍﾟｷﾝ/ﾄｼﾉｷｵｸ,,,岩波新書　１１２６,,春名　徹,ﾊﾙﾅｱｷﾗ,,292.21,ﾊｱ,,岩波書店,2008,244,18,819,,　北京は都市としてどのように発展してきたのか。黄金色に輝く故宮、青空に映える天壇、水と緑の頤和園、悠久の歴史を示す万里の長城、華やぐ王府井・前門界隈、庶民の哀歓を伝える胡同。発展を続ける魅惑の都市誕生の秘密を歴史と現在から読み解く。発見の驚きと喜びに満ちあふれた最新の都市案内。写真・地図多数。 壁に囲まれた都市―歴史をさぐる盛り場歩き―都市の欲望天安門広場―皇帝の身体・主席の遺体故宮の秘密―権力を視覚化する胡桃のなかの世界―密室から世界へ什刹海とその周辺―古都の,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42807,2008/06/18,反貧困／「すべり台社会」からの脱出,ﾊﾝﾋﾝｺﾝ/｢ｽﾍﾞﾘﾀﾞｲｼｬｶｲ｣ｶﾗﾉﾀﾞｯｼｭﾂ,,,岩波新書　１１２４,,湯浅　誠,ﾕｱｻﾏｺﾄ,,368.2,ﾕﾏ,,岩波書店,2008,226,18,777,,　うっかり足をすべらせたら、すぐさまどん底の生活にまで転げ落ちてしまう。今の日本は、「すべり台社会」になっているのではないか。そんな社会にはノーを言おう。合言葉は「反貧困」だ。貧困問題の現場で活動する著者が、貧困を自己責任とする風潮を批判し、誰もが人間らしく生きることのできる「強い社会」へ向けて、課題と希望を語る。 第１部　貧困問題の現場から（ある夫婦の暮らし；すべり台社会・日本；貧困は自己責任なのか）第２部　「反貧困」の現場から（「すべり台社会」に歯止めを；つながり始めた「反,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42808,2008/06/18,中国の五大小説　〈上〉／三国志演義・西遊記,ﾁｭｳｺﾞｸﾉｺﾞﾀﾞｲｼｮｳｾﾂ｢ｼﾞｮｳ｣/ｻﾝｺﾞｸｼｴﾝｷﾞｻｲﾕｳｷ,,,岩波新書　１１２７,,井波　律子,ｲﾅﾐﾘﾂｺ,,923.5,ｲﾘ,上,岩波書店,2008,294,18,903,,　一度は通して読んでみたかったあの物語を、練達の案内人と共に楽しむ。講釈師演じる「語り物」から生まれた中国の白話長篇小説には、他に類を見ない面白さが満載。とりわけ五大小説を読むことは、まさに「小説」が生まれ成熟してゆく歴史に立ち会う、限りなく魅惑的な経験に他ならない。読後は原作に手がのびること請合い。 『三国志演義』の巻―興亡の歴史と物語の誕生（「三」で結ばれた世界のはじまり―桃園結義；大トリックスター、曹操の登場―呂伯奢殺害事件；色と欲に流れる美将、呂布―虎牢関の戦い；曹操の「偏愛」,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42809,2008/06/18,漱石／母に愛されなかった子,ｿｳｾｷ/ﾊﾊﾆｱｲｻﾚﾅｶｯﾀｺ,,,岩波新書　１１２９,,三浦　雅士,ﾐｳﾗﾏｻｼ,,910.26,ﾐﾏ,,岩波書店,2008,248,18,777,,　漱石が生涯抱え続けた苦悩。それは母の愛を疑うという、ありふれた、しかし人間にとって根源的な苦悩であった。『吾輩は猫である』『坊っちゃん』から『明暗』まで、この「心の癖」との格闘に貫かれた漱石作品は、今なお自己への、人間への鮮烈な問いとして我々の前にある―現代を代表する文芸評論家が、批評の新たな地平をしめす一書。 第１章　母に愛されなかった子―『坊っちゃん』第２章　捨て子は自殺を考える―『吾輩は猫である』第３章　登校拒否者の孤独―『木屑録』と『文学論』第４章　母を罰する―『草枕,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42810,2008/06/18,人生読本　落語版,ｼﾞﾝｾｲﾄｸﾎﾝﾗｸｺﾞﾊﾞﾝ,,,岩波新書　１１３０,,矢野　誠一,ﾔﾉｾｲｲﾁ,,779.13,ﾔｾ,,岩波書店,2008,210,18,735,,　「私にとって、落語は人生の教師役、寄席が最高の教室だった」。そう述懐する著者が、出会いと別れの明暗、機知に富む会話、愚かしくも愛すべき人間像など、人の世の諸相と人生の知恵を数々の落語の中に探り、柔らかな筆致でつづる。落語に精通する著者にして初めて可能な、生きることの意味を笑いの中に照らし出す異色のエッセイ。 １　命あっての（出生；命名；聴覚；便所；医事療法；葬列；墓碑銘；幽霊）２　渡る世間に（親と子；親孝行；勘当；読み書き算盤；耳学問；国訛り；京都人気質）３　金は天下の（金銭；吝,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,1,False,True,False,,
,42811,2008/06/18,疑似科学入門,ｷﾞｼﾞｶｶﾞｸﾆｭｳﾓﾝ,,,岩波新書　１１３１,,池内　了,ｲｹｳﾁｻﾄﾙ,,404,ｲｻ,,岩波書店,2008,202,18,735,,　占い、超能力、怪しい健康食品など、社会にまかり通る疑似科学。そのワナにはまらないためにどうしたらよいか。また地球環境問題など、科学の不得手とする問題に正しく対処するにはどうしたらよいか。さまざまな疑似科学の手口とそれがはびこる社会的背景を論じ、一人ひとりが自ら考えることの大切さを説く。 第１章　科学の時代の非合理主義―第一種疑似科学（占い、超能力・超科学、疑似宗教；第一種疑似科学の特徴；超常現象の心理学―なぜ信じてしまうのか）第２章　科学の悪用・乱用―第二種疑似科学（科学を装う手,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42812,2008/06/18,介護／現場からの検証,ｶｲｺﾞ/ｹﾞﾝﾊﾞｶﾗﾉｹﾝｼｮｳ,,,岩波新書　１１３２,,結城　康博,ﾕｳｷﾔｽﾋﾛ,,369.26,ﾕﾔ,,岩波書店,2008,224,18,777,,二〇〇〇年に発足した介護保険。今、現場からは「「介護予防」とは？」「サービスを充分受けられない」「地域格差が拡大している」「介護士では生活できない」といった戸惑いの声が挙がっている。サービス利用者、その家族、介護従事者、行政担当者、政治家等、多数の関係者へのインタビューをもとに、早急に求められる処方箋を考察する。 第１章　介護サービスが必要となったら第２章　現場と政策とのあいだ第３章　介護予防システム―その仕組みと有効性第４章　介護保険の原点は何か第５章　介護労働者から見る,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42813,2008/06/18,テレワーク／「未来型労働」の現実,ﾃﾚﾜｰｸ/｢ﾐﾗｲｶﾞﾀﾛｳﾄﾞｳ｣ﾉｹﾞﾝｼﾞﾂ,,,岩波新書　１１３３,,佐藤　彰男,ｻﾄｳｱｷｵ,,336.4,ｻｱ,,岩波書店,2008,209,18,735,,　自宅のパソコンを使ったり、出先でモバイル機器を利用しながら、オフィス以外の場所で仕事をする―テレワークとはそうした「柔軟な」働き方をいう。はたしてこれは仕事と生活を調和させた「夢の未来型労働」なのか。それとも働き手の私生活に食い込んでくる歯止めのない労働の安売りなのか。データを駆使して検証するその実像と問題点。 第１章　テレワークは新しい働き方か第２章　在宅勤務とワークライフバランス第３章　モバイルワークとオフィス革命第４章　テレワークという名の自宅残業第５章　在宅ワ,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
,42814,2008/06/18,ジャガイモのきた道／文明・飢饉・戦争,ｼﾞｬｶﾞｲﾓﾉｷﾀﾐﾁ/ﾌﾞﾝﾒｲｷｷﾝｾﾝｿｳ,,,岩波新書　１１３４,,山本　紀夫,ﾔﾏﾓﾄﾉﾘｵ,,616.8,ﾔﾉ,,岩波書店,2008,209,18,777,,　栽培面積では全作物中、第四位のジャガイモ。南米で栽培種として誕生した後、どのようにして世界中に広がり、人々の暮らしにどんな影響を与えてきたのか。アンデスの農耕文化を中心に、四〇年にわたってヒマラヤ、アフリカ、ヨーロッパ、日本で調査を続けてきた著者が、ジャガイモと人間の関わりに秘められた歴史ドラマをつづる。 はじめに　ジャガイモと人間の壮大なドラマを追って第１章　ジャガイモの誕生―野生種から栽培種へ第２章　山岳文明を生んだジャガイモ―インカ帝国の農耕文化第３章　「悪魔の植物」、,,図書費,白山商会,,新書書架,,,２００８．０６．１８,,False,,,,False,,,,False,True,False,,
